Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.66.149.158-443-10.128.112.231-60517,172.66.149.158,443,10.128.112.231,60517,6,,2.007,8,6,6021,35,1200,6,752.625,499.41614348657174,35,0,5.833333333333333,13.043729868748773,3017438.9636273044,6975.585450921773,0.15438461538461537,0.3620640696514146,1.004,0.0,3.297714285714285,0.28671428571428564,0.4533351690639102,1.004,0.0,2.2066,0.20059999999999997,0.40119999999999995,1.003,0.0,4,1,0,0,160.0,144.0,3986.048829098156,2989.536621823617,0,1200,432.57142857142856,528.3707727244079,0,0,0,0,5,14,0,0,0,0.005812987875768145,432.57142857142856,752.625,5.833333333333333,160.0,6015.0,7.0,996.0159362549801,0,0,0,8.0,6021.0,6.0,35.0,16,512,8,0,2.007,0.0,2.007,2.007,0,0,0,0
10.128.112.231-57841-200.200.200.200-53,10.128.112.231,57841,200.200.200.200,53,17,,7.48,3,0,123,0,41,41,41.0,0.0,0,0,0,0,16443.850267379676,401.06951871657753,3.7399999999999998,0.7189999999999999,4.459,3.021,18.7,3.7399999999999998,0.7189999999999999,4.459,3.021,0,0,0,0,0,0,0,0,0,24.0,0,401.06951871657753,0.0,41,41,41.0,0.0,0,0,0,0,0,0,0,0,0,0.0,41.0,41.0,0,24.0,0,0,0,0,0,0,3.0,123.0,0.0,0.0,0,0,3,0,7.48,0.0,7.48,7.48,0,0,0,0
172.66.149.158-443-10.128.112.231-55670,172.66.149.158,443,10.128.112.231,55670,6,,0.0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,32.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,17,0,0,0,0,0,0,0,0,0,0,0
10.128.112.231-49680-150.171.28.11-443,10.128.112.231,49680,150.171.28.11,443,6,,0.0,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,32.0,0,0,0,1,0.5,0.5,0,0,0,0,0,2,0,0,0,0.0,0.5,1.0,0.0,20.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,508,16387,1,0,0,0,0,0,0,0,0,0
10.128.49.6-5353-224.0.0.251-5353,10.128.49.6,5353,224.0.0.251,5353,17,,6.619,18,0,504,0,28,28,28.0,0.0,0,0,0,0,76144.43269376039,2719.4440247771568,0.38935294117647057,0.4754158478360838,1.047,0.0,8.055352941176471,0.38935294117647057,0.4754158478360838,1.047,0.0,0,0,0,0,0,0,0,0,0,144.0,0,2719.4440247771568,0.0,28,28,28.0,0.0,0,0,0,0,0,0,0,0,0,0.0,28.0,28.0,0,144.0,504.0,18.0,151.08022359873092,0,0,0,18.0,504.0,0.0,0.0,0,0,18,0,6.619,0.0,6.619,6.619,0,0,0,0
10.128.112.231-55906-13.107.5.80-443,10.128.112.231,55906,13.107.5.80,443,6,,1.581,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0,632.5110689437066,1265.022137887413,1.581,0.0,1.581,1.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,32.0,632.5110689437065,632.5110689437065,0,1,0.5,0.5,0,0,0,0,0,2,0,0,0,0.0,0.5,1.0,0.0,20.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,512,16386,1,0,1.581,0.0,1.581,1.581,0,0,0,0
10.128.49.6-137-10.159.255.255-137,10.128.49.6,137,10.159.255.255,137,17,,5.572,6,0,300,0,50,50,50.0,0.0,0,0,0,0,53840.63173007897,1076.8126346015795,1.1144,1.0344510814920151,2.551,0.0,9.237400000000001,1.1144,1.0344510814920151,2.551,0.0,0,0,0,0,0,0,0,0,0,48.0,0,1076.8126346015795,0.0,50,50,50.0,0.0,0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0,48.0,300.0,6.0,179.46877243359657,0,0,0,6.0,300.0,0.0,0.0,0,0,6,0,5.572,0.0,5.572,5.572,0,0,0,0
10.128.49.6-56659-224.0.0.252-5355,10.128.49.6,56659,224.0.0.252,5355,17,,0.997,2,0,44,0,22,22,22.0,0.0,0,0,0,0,44132.397191574724,2006.0180541624873,0.997,0.0,0.997,0.997,3.988,0.997,0.0,0.997,0.997,0,0,0,0,0,0,0,0,0,16.0,0,2006.0180541624873,0.0,22,22,22.0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.0,22.0,0,16.0,0,0,0,0,0,0,2.0,44.0,0.0,0.0,0,0,2,0,0.997,0.0,0.997,0.997,0,0,0,0
10.128.49.6-61027-224.0.0.252-5355,10.128.49.6,61027,224.0.0.252,5355,17,,0.481,2,0,44,0,22,22,22.0,0.0,0,0,0,0,91476.09147609149,4158.004158004158,0.481,0.0,0.481,0.481,1.924,0.481,0.0,0.481,0.481,0,0,0,0,0,0,0,0,0,16.0,0,4158.004158004158,0.0,22,22,22.0,0.0,0,0,0,0,0,0,0,0,0,0.0,22.0,22.0,0,16.0,0,0,0,0,0,0,2.0,44.0,0.0,0.0,0,0,2,0,0.481,0.0,0.481,0.481,0,0,0,0
10.128.112.231-57932-20.190.144.172-443,10.128.112.231,57932,20.190.144.172,443,6,,0.0,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,32.0,0,0,0,1,0.5,0.5,0,0,0,0,0,2,0,0,0,0.0,0.5,1.0,0.0,20.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,508,49153,1,0,0,0,0,0,0,0,0,0
