Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.128.112.231-52659-48.210.190.78-443,10.128.112.231,52659,48.210.190.78,443,6,,3.0,3,5,57,95,57,0,19.0,26.870057685088806,53,6,19.0,18.373894524569362,50666.666666666664,2666.6666666666665,0.42857142857142855,0.7284313590846835,2.0,0.0,7.5,1.5,1.5,3.0,0.0,2.25,0.25,0.4330127018922193,1.0,0.0,1,2,0,0,60.0,100.0,1000.0,1666.6666666666667,0,57,19.0,21.94880406764797,0,2,0,1,3,8,0,0,0,1.6666666666666667,19.0,19.0,19.0,60.0,0,0,0,95.0,5.0,1000.0,3.0,57.0,5.0,95.0,515,295,1,0,3.0,0.0,3.0,3.0,0,0,0,0
10.128.112.231-54490-104.16.174.226-443,10.128.112.231,54490,104.16.174.226,443,6,,12.683,7,7,2109,6237,2045,0,301.2857142857143,712.2107862716155,1200,6,891.0,430.4585594788091,658046.2035795947,1103.8397855396988,0.9756153846153846,1.8515279984364488,6.663,0.0,21.459833333333336,2.1138333333333335,2.3504969273656915,6.663,0.0,10.450500000000002,0.9195000000000001,1.4887535894163277,4.014,0.0,2,3,0,0,176.0,140.0,551.9198927698494,551.9198927698494,0,2045,596.1428571428571,658.18699656631,0,0,0,0,5,14,0,0,0,2.957325746799431,596.1428571428571,301.2857142857143,891.0,176.0,0,0,0,5709.0,6.0,665.3359946773121,7.0,2109.0,7.0,6237.0,515,16,2,0,12.683,0.0,12.683,12.683,0,0,0,0
10.128.112.231-53228-112.80.183.17-443,10.128.112.231,53228,112.80.183.17,443,17,,1.504,1,1,56,29,56,56,56.0,0.0,29,29,29.0,0.0,56515.95744680851,1329.7872340425533,1.504,0.0,1.504,1.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,664.8936170212767,664.8936170212767,29,56,42.5,13.5,0,0,0,0,0,0,0,0,0,0.5178571428571429,42.5,56.0,29.0,8.0,0,0,0,0,0,0,1.0,56.0,1.0,29.0,0,0,1,0,1.504,0.0,1.504,1.504,0,0,0,0
10.128.112.231-50389-112.80.183.17-443,10.128.112.231,50389,112.80.183.17,443,17,,6.663,5,5,2449,3041,1350,30,489.8,573.3691306654031,1350,28,608.2,612.5737180127793,823953.1742458352,1500.8254539996997,0.7403333333333334,1.3102637563143962,4.131,0.0,12.45975,1.66575,1.5235705390627636,4.131,0.0,2.313,0.257,0.4451370575452015,1.028,0.0,0,0,0,0,40.0,40.0,750.4127269998498,750.4127269998498,28,1350,549.0,596.2415617851543,0,0,0,0,0,0,0,0,0,1.2417313189056758,549.0,489.8,608.2,40.0,0,0,0,0,0,0,5.0,2449.0,5.0,3041.0,0,0,5,0,6.663,0.0,6.663,6.663,0,0,0,0
151.101.192.223-443-10.128.112.231-60302,151.101.192.223,443,10.128.112.231,60302,6,,12.181,10,6,12000,0,1200,1200,1200.0,0.0,0,0,0.0,0.0,985140.7930383384,1313.5210573844513,0.8120666666666667,1.6249435463698088,6.647,0.0,21.182444444444442,1.3534444444444444,2.317071768471342,7.648,0.0,20.0306,2.2306,2.305287019006527,6.647,0.0,2,0,0,0,200.0,132.0,820.9506608652821,492.5703965191692,0,1200,750.0,580.9475019311126,0,0,0,0,2,16,0,0,0,0.0,750.0,1200.0,0.0,200.0,12000.0,10.0,82.09506608652819,0,0,0,10.0,12000.0,6.0,0.0,286,515,10,0,12.181,0.0,12.181,12.181,0,0,0,0
10.128.112.231-64827-200.200.200.200-53,10.128.112.231,64827,200.200.200.200,53,17,,1.081,1,1,34,189,34,34,34.0,0.0,189,189,189.0,0.0,206290.4717853839,1850.1387604070308,1.081,0.0,1.081,1.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,925.0693802035154,925.0693802035154,34,189,111.5,77.5,0,0,0,0,0,0,0,0,0,5.5588235294117645,111.5,34.0,189.0,8.0,0,0,0,0,0,0,1.0,34.0,1.0,189.0,0,0,1,0,1.081,0.0,1.081,1.081,0,0,0,0
10.128.112.231-55750-200.200.200.200-53,10.128.112.231,55750,200.200.200.200,53,17,,1.005,1,1,34,259,34,34,34.0,0.0,259,259,259.0,0.0,291542.28855721396,1990.0497512437814,1.005,0.0,1.005,1.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,995.0248756218907,995.0248756218907,34,259,146.5,112.5,0,0,0,0,0,0,0,0,0,7.617647058823529,146.5,34.0,259.0,8.0,0,0,0,0,0,0,1.0,34.0,1.0,259.0,0,0,1,0,1.005,0.0,1.005,1.005,0,0,0,0
10.128.112.231-55178-221.194.161.212-443,10.128.112.231,55178,221.194.161.212,443,6,,8.067,10,14,4406,6755,2045,0,440.6,641.4822211098294,1200,0,482.5,496.28415679499005,1383537.8703359365,2975.0836742283377,0.3507391304347826,0.5442507588132597,1.503,0.0,11.468333333333334,0.8963333333333333,0.7762808770026478,2.505,0.0,10.124461538461539,0.5434615384615384,0.7767652467256179,2.516,0.0,5,5,0,0,212.0,304.0,1239.6181975951408,1735.465476633197,0,2045,465.0416666666667,561.746048730108,0,0,2,0,10,23,0,0,0,1.5331366318656379,465.0416666666667,440.6,482.5,212.0,0,0,0,2865.5,4.5,999.5002498750624,10.0,4406.0,14.0,6755.0,64240,42340,5,0,8.067,0.0,8.067,8.067,0,0,0,0
194.124.205.65-443-10.128.112.231-50745,194.124.205.65,443,10.128.112.231,50745,6,,3.506,2,1,33,31,27,6,16.5,10.5,31,31,31.0,0.0,18254.420992584146,855.6759840273818,1.753,1.753,3.506,0.0,14.024,3.506,0.0,3.506,3.506,0,0,0,0,0,1,1,0,0,40.0,20.0,570.4506560182544,285.2253280091272,6,31,21.333333333333332,10.96458946893235,0,0,0,0,2,3,0,0,0,0.9393939393939394,21.333333333333332,16.5,31.0,40.0,0,0,0,0,0,0,2.0,33.0,1.0,31.0,474,513,2,0,3.506,0.0,3.506,3.506,0,0,0,0
59.83.207.232-443-10.128.112.231-65142,59.83.207.232,443,10.128.112.231,65142,6,,2.001,3,2,43,0,31,6,14.333333333333334,11.785113019775793,0,0,0.0,0.0,21489.255372313844,2498.7506246876565,0.50025,0.8664584164863308,2.001,0.0,5.0024999999999995,1.0005,1.0005,2.001,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60.0,40.0,1499.250374812594,999.5002498750627,0,31,8.6,11.516944039110374,0,2,0,0,1,5,0,0,0,0.0,8.6,14.333333333333334,0.0,60.0,0,0,0,0,0,0,3.0,43.0,2.0,0.0,501,1023,3,0,2.001,0.0,2.001,2.001,0,0,0,0
10.128.112.231-57635-200.200.200.200-53,10.128.112.231,57635,200.200.200.200,53,17,,0.0,1,1,32,48,32,32,32.0,0.0,48,48,48.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,0,0,32,48,40.0,8.0,0,0,0,0,0,0,0,0,0,1.5,40.0,32.0,48.0,8.0,0,0,0,0,0,0,1.0,32.0,1.0,48.0,0,0,1,0,0,0,0,0,0,0,0,0
10.128.112.231-54142-31.13.88.26-443,10.128.112.231,54142,31.13.88.26,443,17,,3.0,3,0,3750,0,1250,1250,1250.0,0.0,0,0,0,0,1250000.0,1000.0,1.5,1.5,3.0,0.0,7.5,1.5,1.5,3.0,0.0,0,0,0,0,0,0,0,0,0,24.0,0,1000.0,0.0,1250,1250,1250.0,0.0,0,0,0,0,0,0,0,0,0,0.0,1250.0,1250.0,0,24.0,0,0,0,0,0,0,3.0,3750.0,0.0,0.0,0,0,3,0,3.0,0.0,3.0,3.0,0,0,0,0
10.128.112.231-63675-200.200.200.200-53,10.128.112.231,63675,200.200.200.200,53,17,,1.0,1,1,83,227,83,83,83.0,0.0,227,227,227.0,0.0,310000.0,2000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,1000.0,1000.0,83,227,155.0,72.0,0,0,0,0,0,0,0,0,0,2.7349397590361444,155.0,83.0,227.0,8.0,0,0,0,0,0,0,1.0,83.0,1.0,227.0,0,0,1,0,1.0,0.0,1.0,1.0,0,0,0,0
10.128.112.231-50477-200.200.200.200-53,10.128.112.231,50477,200.200.200.200,53,17,,1.0,1,1,83,183,83,83,83.0,0.0,183,183,183.0,0.0,266000.0,2000.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,1000.0,1000.0,83,183,133.0,50.0,0,0,0,0,0,0,0,0,0,2.2048192771084336,133.0,83.0,183.0,8.0,0,0,0,0,0,0,1.0,83.0,1.0,183.0,0,0,1,0,1.0,0.0,1.0,1.0,0,0,0,0
