Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
13.107.213.74-443-10.128.112.231-64653,13.107.213.74,443,10.128.112.231,64653,6,,3.082,3,1,47,0,35,6,15.666666666666666,13.67073110293992,0,0,0.0,0.0,15249.837767683322,1297.8585334198574,1.0273333333333332,0.8230983470332625,2.015,0.0,7.704999999999999,1.541,0.4740000000000001,2.015,1.067,0,0,0,0,0,1,0,0,0,60.0,20.0,973.393900064893,324.46463335496435,0,35,11.75,13.645054048995188,0,0,0,0,1,4,0,0,0,0.0,11.75,15.666666666666666,0.0,60.0,0,0,0,0,0,0,3.0,47.0,1.0,0.0,106,1019,3,0,3.082,0.0,3.082,3.082,0,0,0,0
150.171.28.11-443-10.128.112.231-52209,150.171.28.11,443,10.128.112.231,52209,6,,3.019,4,2,218,42,168,6,54.5,66.81878478392136,42,0,21.0,21.0,86121.23219609141,1987.4130506790327,0.6038,1.2076,3.019,0.0,7.044333333333333,1.0063333333333333,1.4231702482681248,3.019,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,80.0,40.0,1324.942033786022,662.471016893011,0,168,43.333333333333336,58.07657779939249,0,0,0,0,3,6,0,0,0,0.1926605504587156,43.333333333333336,54.5,21.0,80.0,218.0,4.0,331.2355084465055,0,0,0,4.0,218.0,2.0,42.0,16383,512,4,0,3.019,0.0,3.019,3.019,0,0,0,0
10.128.112.231-55178-221.194.161.212-443,10.128.112.231,55178,221.194.161.212,443,6,,3.018,3,2,1741,1012,1050,0,580.3333333333334,435.744828489743,1006,6,506.0,500.0,912193.5056328694,1656.726308813784,0.7545,0.8335290936734001,2.01,0.0,7.544999999999999,1.509,1.509,3.018,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,60.0,40.0,994.0357852882704,662.6905235255136,0,1050,550.6,463.95068703473214,0,0,0,0,3,5,0,0,0,0.5812751292360713,550.6,580.3333333333334,506.0,60.0,0,0,0,0,0,0,3.0,1741.0,2.0,1012.0,512,83,2,0,3.018,0.0,3.018,3.018,0,0,0,0
51.105.71.137-443-10.128.112.231-64654,51.105.71.137,443,10.128.112.231,64654,6,,6.531,12,6,707,31,278,6,58.916666666666664,76.73814602631181,31,0,5.166666666666667,11.553017883748915,112999.54065227378,2756.0863573725314,0.3841764705882353,0.6339516807801788,2.013,0.0,9.137727272727274,0.5937272727272728,0.7047652208565102,2.013,0.0,8.0466,1.0056,0.6365691164359137,2.013,0.0,6,1,0,0,240.0,120.0,1837.3909049150209,918.6954524575104,0,278,41.0,67.91416150798987,0,0,0,0,7,18,0,0,0,0.04384724186704385,41.0,58.916666666666664,5.166666666666667,240.0,707.0,12.0,153.11590874291838,0,0,0,12.0,707.0,6.0,31.0,16384,1023,12,0,6.531,0.0,6.531,6.531,0,0,0,0
10.128.112.231-60302-151.101.192.223-443,10.128.112.231,60302,151.101.192.223,443,6,,12.913,9,14,0,16800,0,0,0.0,0.0,1200,1200,1200.0,0.0,1301014.4815302407,1781.1507782854487,0.5869545454545454,0.6939045308498022,2.012,0.0,18.547125,1.614125,0.6555128598090201,3.018,1.002,12.87246153846154,0.7614615384615385,0.8840806276652698,2.212,0.0,0,2,0,0,216.0,280.0,696.9720436769147,1084.178734608534,0,1200,730.4347826086956,585.6507214080951,0,0,0,0,2,23,0,0,0,0,730.4347826086956,0.0,1200.0,216.0,0,0,0,16800.0,14.0,101.02030508132135,9.0,0.0,14.0,16800.0,515,286,0,0,12.913,0.0,12.913,12.913,0,0,0,0
52.98.50.18-443-10.128.112.231-64661,52.98.50.18,443,10.128.112.231,64661,6,,10.903,11,5,1447,434,472,6,131.54545454545453,141.56229829132002,234,0,86.8,106.85017547950027,172521.32440612675,1467.4860130239383,0.7268666666666665,1.1845608393924822,4.02,0.0,16.013299999999997,1.0902999999999998,1.3071056613755445,4.02,0.0,10.82475,1.20275,2.083224108803467,4.811,0.0,8,2,0,0,220.0,112.0,1008.8966339539575,458.5893790699807,0,472,117.5625,133.32430796276424,0,0,0,0,10,16,0,0,0,0.29993089149965446,117.5625,131.54545454545453,86.8,220.0,720.5,5.0,272.92576419213975,0,0,0,11.0,1447.0,5.0,434.0,510,1022,11,0,10.903,0.0,10.903,10.903,0,0,0,0
51.105.71.137-443-10.128.112.231-64659,51.105.71.137,443,10.128.112.231,64659,6,,4.519,5,3,208,31,103,6,41.6,36.96809435175148,31,0,10.333333333333334,14.613540144521982,52887.80703695508,1770.3031644169062,0.6455714285714286,1.220998871784065,3.513,0.0,9.16175,1.12975,1.4359547999501934,3.513,0.0,8.782499999999999,1.7565,1.7565,3.513,0.0,3,1,0,0,100.0,60.0,1106.4394777605664,663.8636866563398,0,103,29.875,34.10805440068372,0,0,0,0,4,8,0,0,0,0.14903846153846154,29.875,41.6,10.333333333333334,100.0,0,0,0,0,0,0,5.0,208.0,3.0,31.0,16384,1023,5,0,4.519,0.0,4.519,4.519,0,0,0,0
51.105.71.137-443-10.128.112.231-64662,51.105.71.137,443,10.128.112.231,64662,6,,3.602,5,4,208,31,103,6,41.6,36.96809435175148,31,0,7.75,13.423393758658799,66352.02665186008,2498.6118822876183,0.45025000000000004,0.8760001070205415,2.599,0.0,8.1045,0.9005,1.5597117522157737,3.602,0.0,7.401666666666667,1.2006666666666668,1.0702038227469675,2.599,0.0,3,1,0,0,100.0,80.0,1388.11771238201,1110.494169905608,0,103,26.555555555555557,33.499953934001866,0,0,0,0,4,9,0,0,0,0.14903846153846154,26.555555555555557,41.6,7.75,100.0,0,0,0,0,0,0,5.0,208.0,4.0,31.0,16384,1023,5,0,3.602,0.0,3.602,3.602,0,0,0,0
10.128.112.231-58248-52.182.143.208-443,10.128.112.231,58248,52.182.143.208,443,6,,3.216,3,2,1692,100,1572,35,564.0,713.0558650391052,94,6,50.0,44.0,557213.9303482587,1554.726368159204,0.804,1.3925688492853774,3.216,0.0,8.04,1.608,1.608,3.216,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,60.0,40.0,932.8358208955224,621.8905472636816,6,1572,358.4,607.6599707073027,0,0,0,0,4,5,0,0,0,0.0591016548463357,358.4,564.0,50.0,60.0,0,0,0,0,0,0,3.0,1692.0,2.0,100.0,508,16387,3,0,3.216,0.0,3.216,3.216,0,0,0,0
194.124.205.65-443-10.128.112.231-50745,194.124.205.65,443,10.128.112.231,50745,6,,0.0,1,1,27,31,27,27,27.0,0.0,31,31,31.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,20.0,20.0,0,0,27,31,29.0,2.0,0,0,0,0,2,2,0,0,0,1.1481481481481481,29.0,27.0,31.0,20.0,0,0,0,0,0,0,1.0,27.0,1.0,31.0,474,513,1,0,0,0,0,0,0,0,0,0
