Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
112.90.88.250-23323-172.20.10.2-56814,112.90.88.250,23323,172.20.10.2,56814,6,,0.0,2,3,0,24,0,0,0.0,0.0,24,0,8.0,11.313708498984761,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,40.0,60.0,0,0,0,24,4.8,9.6,0,2,0,1,1,4,0,0,0,0,4.8,0.0,8.0,40.0,0,0,0,0,0,0,2.0,0.0,3.0,24.0,74,1019,0,0,0,0,0,0,0,0,0,0
172.20.10.2-62188-112.90.88.250-23323,172.20.10.2,62188,112.90.88.250,23323,6,,4.008,4,7,702,0,678,0,175.5,290.2839127475031,0,0,0.0,0.0,175149.7005988024,2744.510978043912,0.4008,0.6721352244898344,2.052,0.0,8.388,1.336,1.2702419716993558,3.044,0.0,4.446,0.342,0.764735248304928,2.052,0.0,2,0,0,0,80.0,152.0,998.003992015968,1746.506986027944,0,678,63.81818181818182,194.34263004096567,0,2,0,0,2,11,0,0,0,0.0,63.81818181818182,175.5,0.0,80.0,0,0,0,0,0,0,4.0,702.0,7.0,0.0,506,61,2,0,4.008,0.0,4.008,4.008,0,0,0,0
172.20.10.2-63835-120.53.53.53-853,172.20.10.2,63835,120.53.53.53,853,6,,4.001,5,5,289,2760,289,0,57.8,115.59999999999998,1380,0,552.0,676.0591690081571,762059.4851287177,2499.3751562109474,0.4445555555555556,0.6840628806559803,1.994,0.0,7.00825,1.00025,1.0002605598042942,2.007,0.0,8.00525,1.00025,1.226379300012847,3.004,0.0,1,1,0,0,112.0,124.0,1249.6875781054737,1249.6875781054737,0,1380,304.9,544.3051441976274,0,1,2,1,2,9,0,0,0,9.550173010380623,304.9,57.8,552.0,112.0,0,0,0,0,0,0,5.0,289.0,5.0,2760.0,64240,64240,1,0,4.001,0.0,4.001,4.001,0,0,0,0
172.20.10.2-63833-120.53.53.53-853,172.20.10.2,63833,120.53.53.53,853,6,,4.995,4,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1201.2012012012012,0.999,0.8942174232254704,2.007,0.0,9.648,1.665,1.2435859439540156,2.988,0.0,12.012,3.003,0.0,3.003,3.003,0,0,0,0,92.0,52.0,800.8008008008007,400.4004004004004,0,0,0.0,0.0,0,2,2,0,0,5,0,0,0,0,0.0,0.0,0.0,92.0,0,0,0,0,0,0,4.0,0.0,2.0,0.0,64240,64240,0,0,4.995,0.0,4.995,4.995,0,0,0,0
112.90.88.250-23323-172.20.10.2-56814,112.90.88.250,23323,172.20.10.2,56814,6,,0.0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,20.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
172.20.10.2-64757-20.50.201.195-443,172.20.10.2,64757,20.50.201.195,443,6,,3.016,6,5,3100,192,1380,0,516.6666666666666,618.7637316096957,98,0,38.4,47.047210331750804,1091511.9363395225,3647.2148541114057,0.3016,0.46111521336863304,1.051,0.0,4.6701999999999995,0.6032,0.49328425882040866,1.051,0.0,4.53375,0.50375,0.8725205943128219,2.015,0.0,3,2,0,0,120.0,100.0,1989.3899204244033,1657.8249336870026,0,1380,299.27272727272725,516.2902796804933,0,0,0,0,5,11,0,0,0,0.06193548387096774,299.27272727272725,516.6666666666666,38.4,120.0,0,0,0,0,0,0,6.0,3100.0,5.0,192.0,1023,16387,5,0,3.016,0.0,3.016,3.016,0,0,0,0
172.20.10.2-50894-202.89.233.100-443,172.20.10.2,50894,202.89.233.100,443,6,,0.0,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,32.0,0,0,0,1,0.5,0.5,0,0,0,0,0,2,0,0,0,0.0,0.5,1.0,0.0,20.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,510,16384,1,0,0,0,0,0,0,0,0,0
172.20.10.2-54913-112.90.88.250-23323,172.20.10.2,54913,112.90.88.250,23323,6,,0.0,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,32.0,0,0,0,1,0.5,0.5,0,0,0,0,0,2,0,0,0,0.0,0.5,1.0,0.0,20.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,1024,66,1,0,0,0,0,0,0,0,0,0
172.20.10.2-60296-112.90.88.250-23323,172.20.10.2,60296,112.90.88.250,23323,6,,3.706,12,13,4144,1968,1380,0,345.3333333333333,432.6057353089788,1285,0,151.3846153846154,344.5004272547397,1649217.4851592013,6745.817593092283,0.15441666666666667,0.4068745626384405,1.562,0.0,6.763909090909091,0.3369090909090909,0.804842215428302,2.721,0.0,5.576833333333334,0.30883333333333335,0.5323577796515756,1.562,0.0,7,4,0,0,252.0,296.0,3237.9924446842956,3507.825148407987,0,1380,244.48,401.1655139714779,0,0,2,0,11,24,0,0,0,0.4749034749034749,244.48,345.3333333333333,151.3846153846154,252.0,4144.0,8.0,0,1968.0,4.0,367.5119441381845,12.0,4144.0,13.0,1968.0,64240,32120,8,0,3.706,0.0,3.706,3.706,0,0,0,0
172.20.10.2-63982-120.53.53.53-443,172.20.10.2,63982,120.53.53.53,443,6,,4.995,5,6,145,1184,59,0,29.0,24.38852189043034,569,0,197.33333333333334,263.3107585260343,266066.0660660661,2202.202202202202,0.4995,0.6692672485636809,1.992,0.0,9.23175,1.24875,1.084521409424452,2.988,0.0,5.6106,0.6006,0.8020552599416079,2.007,0.0,3,3,0,0,100.0,132.0,1001.001001001001,1201.2012012012012,0,569,120.81818181818181,212.3996311338255,0,0,0,0,6,11,0,0,0,8.16551724137931,120.81818181818181,29.0,197.33333333333334,100.0,0,0,0,0,0,0,5.0,145.0,6.0,1184.0,1024,501,3,0,4.995,0.0,4.995,4.995,0,0,0,0
