Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.128.112.231-55213-23.55.47.188-80,10.128.112.231,55213,23.55.47.188,80,6,,4.703,6,5,112,205,112,0,18.666666666666668,41.73993557999608,187,0,41.0,73.03697693634369,67403.78481820115,2338.9325962151815,0.47029999999999994,0.6069751312862826,1.7,0.0,8.346599999999999,0.9405999999999999,0.9881869458761333,2.703,0.0,4.75675,0.75075,0.4334474449111449,1.003,0.0,1,1,0,0,132.0,112.0,1275.7814161173717,1063.1511800978099,0,187,28.818181818181817,59.149760902949,0,3,2,0,2,10,0,0,0,1.8303571428571428,28.818181818181817,18.666666666666668,41.0,132.0,0,0,0,205.0,4.0,500.0,6.0,112.0,5.0,205.0,64240,64240,1,0,4.703,0.0,4.703,4.703,0,0,0,0
52.178.17.2-443-10.128.112.231-55334,52.178.17.2,443,10.128.112.231,55334,6,,17.981,6,5,219,2038,101,0,36.5,45.305444853056386,1300,0,407.6,499.93703603553917,125521.38368277624,611.7568544574829,1.7981000000000003,4.744056543718677,15.981,0.0,38.55820000000001,3.5962000000000005,6.703597374544507,16.981,0.0,38.45725,4.49525,6.643855634155517,15.981,0.0,2,3,0,0,132.0,100.0,333.68555697680887,278.07129748067405,0,1300,205.1818181818182,385.8388307386714,0,0,0,0,5,11,0,0,0,9.30593607305936,205.1818181818182,36.5,407.6,132.0,0,0,0,0,0,0,6.0,219.0,5.0,2038.0,16387,508,5,0,17.981,0.0,17.981,17.981,0,0,0,0
10.128.112.231-60517-172.66.149.158-443,10.128.112.231,60517,172.66.149.158,443,6,,18.981,7,10,142,6225,71,0,20.285714285714285,32.07453055313642,1200,6,622.5,547.2995980265288,335440.7038617564,895.6324745798429,1.1863124999999999,3.578174267673914,14.943,0.0,35.92083333333333,2.996833333333333,5.393801362572494,14.943,0.0,36.88066666666666,1.9936666666666665,5.294911351686846,16.944,0.0,2,6,0,0,152.0,200.0,368.789842474053,526.84263210579,0,1200,374.52941176470586,514.26041899675,0,0,0,0,8,17,0,0,0,43.83802816901409,374.52941176470586,20.285714285714285,622.5,152.0,0,0,0,6141.0,9.0,1001.0010010010009,7.0,142.0,10.0,6225.0,512,16,2,0,18.981,0.0,18.981,18.981,0,0,0,0
10.128.112.231-65204-200.200.200.200-53,10.128.112.231,65204,200.200.200.200,53,17,,1.999,1,1,34,138,34,34,34.0,0.0,138,138,138.0,0.0,86043.02151075537,1000.5002501250626,1.999,0.0,1.999,1.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,500.2501250625313,500.2501250625313,34,138,86.0,52.0,0,0,0,0,0,0,0,0,0,4.0588235294117645,86.0,34.0,138.0,8.0,0,0,0,0,0,0,1.0,34.0,1.0,138.0,0,0,1,0,1.999,0.0,1.999,1.999,0,0,0,0
10.128.112.231-49665-200.200.200.200-53,10.128.112.231,49665,200.200.200.200,53,17,,0.0,1,0,34,0,34,34,34.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0,0,0,34,34,34.0,0.0,0,0,0,0,0,0,0,0,0,0.0,34.0,34.0,0,8.0,0,0,0,0,0,0,1.0,34.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
10.128.112.231-49925-200.200.200.200-53,10.128.112.231,49925,200.200.200.200,53,17,,0.999,1,1,38,111,38,38,38.0,0.0,111,111,111.0,0.0,149149.14914914913,2002.0020020020017,0.999,0.0,0.999,0.999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,1001.0010010010009,1001.0010010010009,38,111,74.5,36.5,0,0,0,0,0,0,0,0,0,2.9210526315789473,74.5,38.0,111.0,8.0,0,0,0,0,0,0,1.0,38.0,1.0,111.0,0,0,1,0,0.999,0.0,0.999,0.999,0,0,0,0
10.128.112.231-57557-200.200.200.200-53,10.128.112.231,57557,200.200.200.200,53,17,,0.0,1,1,38,70,38,38,38.0,0.0,70,70,70.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,0,0,38,70,54.0,16.0,0,0,0,0,0,0,0,0,0,1.8421052631578947,54.0,38.0,70.0,8.0,0,0,0,0,0,0,1.0,38.0,1.0,70.0,0,0,1,0,0,0,0,0,0,0,0,0
10.128.112.231-61497-221.194.161.212-443,10.128.112.231,61497,221.194.161.212,443,6,,8.242,7,8,4014,2919,1037,0,573.4285714285714,396.3014210503548,1011,6,364.875,465.09043139479877,841179.3254064546,1819.946614899296,0.5887142857142856,0.831416470211395,3.0,0.0,14.616666666666667,1.3736666666666668,1.6939091540641198,5.001,0.0,11.515428571428572,1.0344285714285715,1.3632578476516002,3.24,0.0,5,3,0,0,140.0,160.0,849.3084202863381,970.6381946129579,0,1037,462.2,446.6345560597239,0,0,0,0,8,15,0,0,0,0.727204783258595,462.2,573.4285714285714,364.875,140.0,0,0,0,0,0,0,7.0,4014.0,8.0,2919.0,508,82,5,0,8.242,0.0,8.242,8.242,0,0,0,0
10.128.112.231-51640-20.255.46.225-443,10.128.112.231,51640,20.255.46.225,443,6,,1.18,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0,847.4576271186442,1694.9152542372883,1.18,0.0,1.18,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,32.0,847.4576271186442,847.4576271186442,0,1,0.5,0.5,0,0,0,0,0,2,0,0,0,0.0,0.5,1.0,0.0,20.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,512,501,1,0,1.18,0.0,1.18,1.18,0,0,0,0
10.128.112.231-52433-202.89.233.100-443,10.128.112.231,52433,202.89.233.100,443,6,,0.0,1,1,1,0,1,1,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,32.0,0,0,0,1,0.5,0.5,0,0,0,0,0,2,0,0,0,0.0,0.5,1.0,0.0,20.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,510,16387,1,0,0,0,0,0,0,0,0,0
