Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.20.10.2-54913-112.90.88.250-23323,172.20.10.2,54913,112.90.88.250,23323,6,,0.0,2,1,24,0,24,0,12.0,12.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,40.0,20.0,0,0,0,24,8.0,11.313708498984761,0,1,0,1,1,2,0,0,0,0.0,8.0,12.0,0.0,40.0,0,0,0,0,0,0,2.0,24.0,1.0,0.0,1024,0,1,0,0,0,0,0,0,0,0,0
172.20.10.2-63840-120.53.53.53-853,172.20.10.2,63840,120.53.53.53,853,6,,2.995,5,4,289,2760,289,0,57.8,115.59999999999998,1380,0,690.0,690.0,1018030.0500834725,3005.008347245409,0.374375,0.483317426103177,1.001,0.0,4.74475,0.74875,0.4322940983867348,1.001,0.0,6.988333333333333,0.9983333333333334,1.4118565397691398,2.995,0.0,1,1,0,0,112.0,92.0,1669.449081803005,1335.5592654424038,0,1380,338.77777777777777,563.657456612668,0,1,2,1,2,8,0,0,0,9.550173010380623,338.77777777777777,57.8,690.0,112.0,0,0,0,0,0,0,5.0,289.0,4.0,2760.0,64240,64240,1,0,2.995,0.0,2.995,2.995,0,0,0,0
172.20.10.2-60296-112.90.88.250-23323,172.20.10.2,60296,112.90.88.250,23323,6,,10.398,7,7,3366,0,877,0,480.85714285714283,410.40691604149885,0,0,0.0,0.0,323716.09924985573,1346.412771686863,0.7998461538461539,2.5652027014269816,9.66,0.0,21.790999999999997,1.7329999999999999,3.555289720965086,9.66,0.0,20.93,1.61,3.600069443774662,9.66,0.0,5,0,0,0,140.0,152.0,673.2063858434315,673.2063858434315,0,877,240.42857142857142,376.8591465342597,0,2,0,0,5,14,0,0,0,0.0,240.42857142857142,480.85714285714283,0.0,140.0,3366.0,5.0,96.17234083477592,0,0,0,7.0,3366.0,7.0,0.0,512,74,5,0,10.398,0.0,10.398,10.398,0,0,0,0
112.90.88.250-23323-172.20.10.2-54971,112.90.88.250,23323,172.20.10.2,54971,6,,0.0,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,52.0,20.0,0,0,0,0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,52.0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,77,1024,0,0,0,0,0,0,0,0,0,0
112.90.88.250-23323-172.20.10.2-54913,112.90.88.250,23323,172.20.10.2,54913,6,,0.0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,20.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
172.20.10.2-137-172.20.10.15-137,172.20.10.2,137,172.20.10.15,137,17,,2.834,3,0,150,0,50,50,50.0,0.0,0,0,0,0,52928.72265349329,1058.574453069866,1.4169999999999998,0.41000000000000003,1.827,1.007,7.084999999999999,1.4169999999999998,0.41000000000000003,1.827,1.007,0,0,0,0,0,0,0,0,0,24.0,0,1058.574453069866,0.0,50,50,50.0,0.0,0,0,0,0,0,0,0,0,0,0.0,50.0,50.0,0,24.0,0,0,0,0,0,0,3.0,150.0,0.0,0.0,0,0,3,0,2.834,0.0,2.834,2.834,0,0,0,0
120.53.53.53-853-172.20.10.2-63835,120.53.53.53,853,172.20.10.2,63835,6,,0.0,1,0,1380,0,1380,1380,1380.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,1380,1380,1380.0,0.0,0,0,0,0,0,1,0,0,0,0.0,1380.0,1380.0,0,20.0,0,0,0,0,0,0,1.0,1380.0,0.0,0.0,501,0,1,0,0,0,0,0,0,0,0,0
120.53.53.53-853-172.20.10.2-51537,120.53.53.53,853,172.20.10.2,51537,6,,2.831,2,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,706.4641469445427,2.831,0.0,2.831,2.831,11.324,2.831,0.0,2.831,2.831,0,0,0,0,0,0,0,0,0,40.0,0,706.4641469445427,0.0,0,0,0.0,0.0,0,2,0,0,0,2,0,0,0,0,0.0,0.0,0,40.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,502,0,0,0,2.831,0.0,2.831,2.831,0,0,0,0
120.53.53.53-853-172.20.10.2-51542,120.53.53.53,853,172.20.10.2,51542,6,,2.831,5,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,1766.1603673613565,0.70775,0.4286434269879803,1.089,0.0,4.62775,0.70775,0.4286434269879803,1.089,0.0,0,0,0,0,0,0,0,0,0,100.0,0,1766.1603673613565,0.0,0,0,0.0,0.0,0,5,0,0,0,5,0,0,0,0,0.0,0.0,0,100.0,0,0,0,0,0,0,5.0,0.0,0.0,0.0,502,0,0,0,2.831,0.0,2.831,2.831,0,0,0,0
172.20.10.2-62789-52.182.143.215-443,172.20.10.2,62789,52.182.143.215,443,6,,2.093,4,3,2594,196,1380,0,648.5,651.1503282652939,98,0,65.33333333333333,46.197643037521104,1333014.8112756808,3344.481605351171,0.34883333333333333,0.49393468416605674,1.089,0.0,3.8796666666666666,0.6976666666666667,0.49454378527644605,1.089,0.0,2.51,0.502,0.502,1.004,0.0,1,2,0,0,92.0,60.0,1911.1323459149548,1433.349259436216,0,1380,398.57142857142856,571.387998559612,0,0,0,0,3,7,0,0,0,0.07555898226676946,398.57142857142856,648.5,65.33333333333333,92.0,0,0,0,0,0,0,4.0,2594.0,3.0,196.0,1020,16387,2,0,2.093,0.0,2.093,2.093,0,0,0,0
