Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
52.167.249.196-443-10.128.112.231-59222,52.167.249.196,443,10.128.112.231,59222,6,,0.0,1,1,6,0,6,6,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,0,0,0,6,3.0,3.0,0,1,0,1,0,2,0,0,0,0.0,3.0,6.0,0.0,20.0,0,0,0,0,0,0,1.0,6.0,1.0,0.0,49153,0,1,0,0,0,0,0,0,0,0,0
118.253.180.57-48009-10.128.112.231-64750,118.253.180.57,48009,10.128.112.231,64750,6,,1.015,2,3,12,34,6,6,6.0,0.0,34,0,11.333333333333334,16.027753706895076,45320.197044334986,4926.108374384237,0.25375,0.43950789242060256,1.015,0.0,4.06,1.015,0.0,1.015,1.015,2.5374999999999996,0.5075,0.5075,1.015,0.0,0,1,0,0,40.0,60.0,1970.443349753695,2955.665024630542,0,34,9.2,12.687001221722966,0,2,0,1,1,4,0,0,0,2.8333333333333335,9.2,6.0,11.333333333333334,40.0,0,0,0,0,0,0,2.0,12.0,3.0,34.0,4,512,2,0,1.015,0.0,1.015,1.015,0,0,0,0
10.128.112.231-52177-175.12.108.44-48009,10.128.112.231,52177,175.12.108.44,48009,6,,1.983,9,8,493,1252,370,0,54.77777777777778,113.19774023831805,1200,0,156.5,394.4499334516359,879979.8285426121,8572.869389813413,0.1239375,0.32791585596574924,0.998,0.0,3.2288750000000004,0.247875,0.4293443948335648,0.998,0.0,3.2642857142857142,0.2832857142857143,0.4479275178245804,0.998,0.0,4,1,0,0,192.0,172.0,4538.577912254161,4034.291477559254,0,1200,102.6470588235294,287.36878154906896,0,2,2,0,5,16,0,0,0,2.5395537525354968,102.6470588235294,54.77777777777778,156.5,192.0,0,0,0,1240.0,5.0,0,9.0,493.0,8.0,1252.0,64240,64240,4,0,1.983,0.0,1.983,1.983,0,0,0,0
118.253.180.57-48009-10.128.112.231-50540,118.253.180.57,48009,10.128.112.231,50540,6,,1.015,2,3,12,34,6,6,6.0,0.0,34,0,11.333333333333334,16.027753706895076,45320.197044334986,4926.108374384237,0.25375,0.43950789242060256,1.015,0.0,4.06,1.015,0.0,1.015,1.015,0.0,0.0,0.0,0.0,0.0,0,1,0,0,40.0,60.0,1970.443349753695,2955.665024630542,0,34,9.2,12.687001221722966,0,2,0,1,1,4,0,0,0,2.8333333333333335,9.2,6.0,11.333333333333334,40.0,0,0,0,0,0,0,2.0,12.0,3.0,34.0,4,509,2,0,1.015,0.0,1.015,1.015,0,0,0,0
10.128.112.231-61428-118.253.180.57-48009,10.128.112.231,61428,118.253.180.57,48009,6,,15.013,4,4,2411,1061,1076,0,602.75,388.03052392820854,1043,6,265.25,449.03417186223146,231266.23592886166,532.871511356824,2.1447142857142856,4.866413925037196,14.054,0.0,34.39933333333333,5.004333333333333,6.400276157236412,14.054,0.328,32.940666666666665,4.721666666666667,6.59911177524841,14.054,0.0,3,1,0,0,80.0,80.0,266.435755678412,266.435755678412,0,1076,434.0,452.30106124129316,0,0,0,0,4,8,0,0,0,0.44006636250518455,434.0,602.75,265.25,80.0,0,0,0,0,0,0,4.0,2411.0,4.0,1061.0,512,4,3,0,15.013,0.0,15.013,15.013,0,0,0,0
10.128.112.231-61109-118.253.180.57-48009,10.128.112.231,61109,118.253.180.57,48009,6,,1.932,3,5,2127,152,1939,69,709.0,869.9808427009566,134,0,30.4,51.85209735391617,1179606.6252587992,4140.786749482402,0.27599999999999997,0.43652524063825415,0.986,0.0,4.83,0.966,0.966,1.932,0.0,3.401,0.483,0.4832069949824816,0.986,0.0,3,1,0,0,60.0,112.0,1552.7950310559006,2587.991718426501,0,1939,284.875,627.2436602907995,0,0,0,0,4,8,0,0,0,0.07146215326751293,284.875,709.0,30.4,60.0,0,0,0,0,0,0,3.0,2127.0,5.0,152.0,509,4,3,0,1.932,0.0,1.932,1.932,0,0,0,0
10.128.112.231-56715-60.29.242.161-8080,10.128.112.231,56715,60.29.242.161,8080,6,,10.999,6,6,120,1566,120,0,20.0,44.721359549995796,544,6,261.0,204.358345396838,153286.6624238567,1091.0082734794073,0.999909090909091,1.5373170522076,4.312,0.0,17.510800000000003,2.1998000000000006,1.6854737494247725,4.312,0.0,18.196800000000003,2.1998000000000006,1.934696089829098,4.998,0.0,1,5,0,0,120.0,120.0,545.5041367397037,545.5041367397037,0,544,140.5,190.79155292272944,0,0,0,0,6,12,0,0,0,13.05,140.5,20.0,261.0,120.0,0,0,0,1566.0,6.0,90.91735612328394,6.0,120.0,6.0,1566.0,512,2212,1,0,10.999,0.0,10.999,10.999,0,0,0,0
175.12.108.44-48009-10.128.112.231-54297,175.12.108.44,48009,10.128.112.231,54297,6,,0.986,1,1,6,0,6,6,6.0,0.0,0,0,0.0,0.0,6085.192697768763,2028.397565922921,0.986,0.0,0.986,0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,1014.1987829614606,1014.1987829614606,0,6,3.0,3.0,0,0,0,0,0,2,0,0,0,0.0,3.0,6.0,0.0,20.0,0,0,0,0,0,0,1.0,6.0,1.0,0.0,16,515,1,0,0.986,0.0,0.986,0.986,0,0,0,0
118.253.180.57-48009-10.128.112.231-64750,118.253.180.57,48009,10.128.112.231,64750,6,,0.0,1,0,6,0,6,6,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,6,6,6.0,0.0,0,0,0,1,0,0,0,0,0,0.0,6.0,6.0,0,20.0,0,0,0,0,0,0,1.0,6.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0
10.128.112.231-53838-118.253.180.57-48009,10.128.112.231,53838,118.253.180.57,48009,6,,1.987,5,8,174,6114,105,0,34.8,44.11530346716432,1200,6,764.25,497.8829556231063,3164569.703069954,6542.526421741319,0.16558333333333333,0.3702601469087497,0.998,0.0,2.22525,0.24725,0.4282495621714049,0.989,0.0,3.2688571428571427,0.28385714285714286,0.4488239962299662,0.998,0.0,2,4,0,0,100.0,160.0,2516.356316054353,4026.170105686965,0,1200,483.6923076923077,528.4267483789658,0,0,0,0,6,13,0,0,0,35.13793103448276,483.6923076923077,34.8,764.25,100.0,0,0,0,6108.0,7.0,1011.1223458038422,5.0,174.0,8.0,6114.0,512,4,2,0,1.987,0.0,1.987,1.987,0,0,0,0
