Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
151.101.65.229-443-10.128.112.231-54111,151.101.65.229,443,10.128.112.231,54111,6,,0.0,3,1,36,0,24,6,12.0,8.48528137423857,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,60.0,20.0,0,0,0,24,9.0,9.0,0,1,0,1,1,4,0,0,0,0.0,9.0,12.0,0.0,60.0,0,0,0,0,0,0,3.0,36.0,1.0,0.0,289,0,3,0,0,0,0,0,0,0,0,0
151.101.65.229-443-10.128.112.231-55550,151.101.65.229,443,10.128.112.231,55550,6,,1.465,3,1,36,0,24,6,12.0,8.48528137423857,0,0,0.0,0.0,24573.378839590445,2730.37542662116,0.48833333333333334,0.6906076229588615,1.465,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,60.0,20.0,2047.7815699658702,682.59385665529,0,24,9.0,9.0,0,1,0,1,1,4,0,0,0,0.0,9.0,12.0,0.0,60.0,0,0,0,0,0,0,3.0,36.0,1.0,0.0,294,0,3,0,1.465,0.0,1.465,1.465,0,0,0,0
151.101.65.229-443-10.128.112.231-64266,151.101.65.229,443,10.128.112.231,64266,6,,0.0,3,1,36,0,24,6,12.0,8.48528137423857,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,60.0,20.0,0,0,0,24,9.0,9.0,0,1,0,1,1,4,0,0,0,0.0,9.0,12.0,0.0,60.0,0,0,0,0,0,0,3.0,36.0,1.0,0.0,294,0,3,0,0,0,0,0,0,0,0,0
157.148.54.34-993-10.128.112.231-62752,157.148.54.34,993,10.128.112.231,62752,6,,8.741,4,3,289,77,218,6,72.25,86.88606044700151,77,0,25.666666666666668,36.29814810090944,41871.639400526255,800.8237043816497,1.4568333333333332,2.061447745046077,4.491,0.0,16.145666666666664,2.9136666666666664,2.06262136343268,4.491,0.0,21.8525,4.3705,4.3705,8.741,0.0,2,1,0,0,80.0,60.0,457.6135453609427,343.210159020707,0,218,52.285714285714285,73.55214726537179,0,2,0,0,3,7,0,0,0,0.2664359861591695,52.285714285714285,72.25,25.666666666666668,80.0,289.0,4.0,114.40338634023567,0,0,0,4.0,289.0,3.0,77.0,501,510,4,0,8.741,0.0,8.741,8.741,0,0,0,0
23.35.148.64-443-10.128.112.231-65121,23.35.148.64,443,10.128.112.231,65121,6,,0.0,2,1,30,0,24,6,15.0,9.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,40.0,20.0,0,0,0,24,10.0,10.198039027185569,0,1,0,1,1,3,0,0,0,0.0,10.0,15.0,0.0,40.0,0,0,0,0,0,0,2.0,30.0,1.0,0.0,501,0,2,0,0,0,0,0,0,0,0,0
151.101.192.223-443-10.128.112.231-60302,151.101.192.223,443,10.128.112.231,60302,6,,11.749,7,4,8400,0,1200,1200,1200.0,0.0,0,0,0.0,0.0,714954.4642097199,936.2498936079666,1.1748999999999998,1.2824746742138808,4.237,0.0,18.947166666666664,1.9581666666666664,1.8170637868703334,5.24,0.0,21.605999999999998,3.5819999999999994,1.3194736324256984,5.252,2.026,1,0,0,0,140.0,92.0,595.7953868414332,340.4545067665333,0,1200,763.6363636363636,577.2548315050016,0,0,0,0,1,11,0,0,0,0.0,763.6363636363636,1200.0,0.0,140.0,8400.0,7.0,85.11362669163333,0,0,0,7.0,8400.0,4.0,0.0,286,515,7,0,11.749,0.0,11.749,11.749,0,0,0,0
10.128.112.231-64146-218.24.90.148-443,10.128.112.231,64146,218.24.90.148,443,6,,0.0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,20.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,510,0,0,0,0,0,0,0,0,0,0,0
140.206.162.29-443-10.128.112.231-65106,140.206.162.29,443,10.128.112.231,65106,6,,0.0,1,0,6,0,6,6,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,6,6,6.0,0.0,0,0,0,0,0,1,0,0,0,0.0,6.0,6.0,0,20.0,0,0,0,0,0,0,1.0,6.0,0.0,0.0,501,0,1,0,0,0,0,0,0,0,0,0
58.254.149.226-443-10.128.112.231-64657,58.254.149.226,443,10.128.112.231,64657,6,,0.0,1,1,6,0,6,6,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,0,0,0,6,3.0,3.0,0,1,0,0,0,2,0,0,0,0.0,3.0,6.0,0.0,20.0,0,0,0,0,0,0,1.0,6.0,1.0,0.0,1010,512,1,0,0,0,0,0,0,0,0,0
58.254.137.226-443-10.128.112.231-60300,58.254.137.226,443,10.128.112.231,60300,6,,0.0,1,1,6,0,6,6,6.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,20.0,0,0,0,6,3.0,3.0,0,1,0,0,0,2,0,0,0,0.0,3.0,6.0,0.0,20.0,0,0,0,0,0,0,1.0,6.0,1.0,0.0,1048,515,1,0,0,0,0,0,0,0,0,0
